NUS,"NU Skin Enterprises Inc. (NUS) Prices, Dividends, Splits and Trading Volume"
NUAN,"Nuance Communications Inc. (NUAN) Prices, Dividends, Splits and Trading Volume"
NMRX,"Numerex Corp. (NMRX) Prices, Dividends, Splits and Trading Volume"
NUTR,"Nutraceutical International Corporation (NUTR) Prices, Dividends, Splits and Trading Volume"
NTRI,"NutriSystem Inc (NTRI) Prices, Dividends, Splits and Trading Volume"
NUVA,"NuVasive Inc. (NUVA) Prices, Dividends, Splits and Trading Volume"
NES,"Nuverra Environmental Solution (NES) Prices, Dividends, Splits and Trading Volume"
NVEC,"NVE Corp (NVEC) Prices, Dividends, Splits and Trading Volume"
NVR,"NVR Inc. (NVR) Prices, Dividends, Splits and Trading Volume"
NXTM,"NxStage Medical Inc. (NXTM) Prices, Dividends, Splits and Trading Volume"
OAS,"Oasis Petroleum (OAS) Prices, Dividends, Splits and Trading Volume"
OII,"Oceaneering International Inc. (OII) Prices, Dividends, Splits and Trading Volume"
OCFC,"OceanFirst Financial Corp (OCFC) Prices, Dividends, Splits and Trading Volume"
OCLR,"Oclaro Inc (OCLR) Prices, Dividends, Splits and Trading Volume"
OCN,"Ocwen Financial Corp. (OCN) Prices, Dividends, Splits and Trading Volume"
OMEX,"Odyssey Marine Exploration Inc. (OMEX) Prices, Dividends, Splits and Trading Volume"
ODP,"Office Depot Inc. (ODP) Prices, Dividends, Splits and Trading Volume"
OFG,"OFG Bancorp (OFG) Prices, Dividends, Splits and Trading Volume"
OGE,"OGE Energy Corp. (OGE) Prices, Dividends, Splits and Trading Volume"
OHRP,"Ohr Pharmaceutical Inc. (OHRP) Prices, Dividends, Splits and Trading Volume"
OIS,"Oil States International Inc. (OIS) Prices, Dividends, Splits and Trading Volume"
ODC,"Oil-Dri Corp. of America (ODC) Prices, Dividends, Splits and Trading Volume"
ODFL,"Old Dominion Freight Line Inc. (ODFL) Prices, Dividends, Splits and Trading Volume"
OLBK,"Old Line Bancshares Inc (OLBK) Prices, Dividends, Splits and Trading Volume"
ONB,"Old National Bancorp (Evansville IN) (ONB) Prices, Dividends, Splits and Trading Volume"
ORI,"Old Republic International Corp. (ORI) Prices, Dividends, Splits and Trading Volume"
OLN,"Olin Corp. (OLN) Prices, Dividends, Splits and Trading Volume"
ZEUS,"Olympic Steel Inc. (ZEUS) Prices, Dividends, Splits and Trading Volume"
OMG,"OM Group, Inc. (OMG) Prices, Dividends, Splits and Trading Volume"
OFLX,"Omega Flex Inc (OFLX) Prices, Dividends, Splits and Trading Volume"
OME,"Omega Protein Corp. (OME) Prices, Dividends, Splits and Trading Volume"
OMER,"Omeros Corporation (OMER) Prices, Dividends, Splits and Trading Volume"
OABC,"OmniAmerican Bancorp Inc. (OABC) Prices, Dividends, Splits and Trading Volume"
OCR,"Omnicare Inc. (OCR) Prices, Dividends, Splits and Trading Volume"
OMCL,"Omnicell Inc. (OMCL) Prices, Dividends, Splits and Trading Volume"
OVTI,"OmniVision Technologies Inc. (OVTI) Prices, Dividends, Splits and Trading Volume"
OMN,"Omnova Solutions Inc. (OMN) Prices, Dividends, Splits and Trading Volume"
ONNN,"ON Semiconductor Corporation (ONNN) Prices, Dividends, Splits and Trading Volume"
ASGN,"On Assignment Inc. (ASGN) Prices, Dividends, Splits and Trading Volume"
OGXI,"OncoGenex Pharmaceuticals Inc. (OGXI) Prices, Dividends, Splits and Trading Volume"
OMED,"OncoMed Pharmaceuticals Inc. (OMED) Prices, Dividends, Splits and Trading Volume"
ONTY,"Oncothyreon Inc. (ONTY) Prices, Dividends, Splits and Trading Volume"
OGS,"ONE Gas Inc (OGS) Prices, Dividends, Splits and Trading Volume"
OB,"OneBeacon Insurance Group Ltd (OB) Prices, Dividends, Splits and Trading Volume"
OPEN,"OpenTable, Inc. (OPEN) Prices, Dividends, Splits and Trading Volume"
OPHT,"Ophthotech Corp (OPHT) Prices, Dividends, Splits and Trading Volume"
OPLK,"Oplink Communications Inc. (OPLK) Prices, Dividends, Splits and Trading Volume"
OPK,"Opko Health (OPK) Prices, Dividends, Splits and Trading Volume"
OPY,"Oppenheimer Holdings Inc (OPY) Prices, Dividends, Splits and Trading Volume"
OSUR,"OraSure Technologies Inc. (OSUR) Prices, Dividends, Splits and Trading Volume"
ORBC,"ORBCOMM Inc. (ORBC) Prices, Dividends, Splits and Trading Volume"
ORB,"Orbital Sciences Corp. (ORB) Prices, Dividends, Splits and Trading Volume"
OWW,"Orbitz Worldwide Inc (OWW) Prices, Dividends, Splits and Trading Volume"
TIS,"Orchids Paper Products Co. (DE) (TIS) Prices, Dividends, Splits and Trading Volume"
OREX,"Orexigen Therapeutics Inc. (OREX) Prices, Dividends, Splits and Trading Volume"
ONVO,"Organovo (ONVO) Prices, Dividends, Splits and Trading Volume"
OEH,"Orient-Express Hotels Ltd. (OEH) Prices, Dividends, Splits and Trading Volume"
ORN,"Orion Marine Group (ORN) Prices, Dividends, Splits and Trading Volume"
ORIT,"Oritani Financial Corp (DE) (ORIT) Prices, Dividends, Splits and Trading Volume"
ORA,"Ormat Technologies Inc (ORA) Prices, Dividends, Splits and Trading Volume"
OFIX,"Orthofix International N.V. (OFIX) Prices, Dividends, Splits and Trading Volume"
OSK,"Oshkosh Corp (New) (OSK) Prices, Dividends, Splits and Trading Volume"
OSIS,"OSI Systems Inc. (OSIS) Prices, Dividends, Splits and Trading Volume"
OSIR,"Osiris Therapeutics Inc (OSIR) Prices, Dividends, Splits and Trading Volume"
OTTR,"Otter Tail Corp. (OTTR) Prices, Dividends, Splits and Trading Volume"
OUTR,"Outerwall Inc (OUTR) Prices, Dividends, Splits and Trading Volume"
OVAS,"OvaScience Inc. (OVAS) Prices, Dividends, Splits and Trading Volume"
OMI,"Owens & Minor Inc. (OMI) Prices, Dividends, Splits and Trading Volume"
OSTK,"Overstock.com Inc. (OSTK) Prices, Dividends, Splits and Trading Volume"
OC,"Owens Corning (OC) Prices, Dividends, Splits and Trading Volume"
OXFD,"Oxford Immunotec Global Plc (OXFD) Prices, Dividends, Splits and Trading Volume"
OXM,"Oxford Industries Inc. (OXM) Prices, Dividends, Splits and Trading Volume"
PTSI,"P.A.M. Transportation Services Inc. (PTSI) Prices, Dividends, Splits and Trading Volume"
PACR,"Pacer International, Inc. (PACR) Prices, Dividends, Splits and Trading Volume"
PACB,"Pacific Biosciences of California Inc. (PACB) Prices, Dividends, Splits and Trading Volume"
PCBK,"Pacific Continental Corp (PCBK) Prices, Dividends, Splits and Trading Volume"
PEIX,"Pacific Ethanol Inc. (PEIX) Prices, Dividends, Splits and Trading Volume"
PPBI,"Pacific Premier Bancorp Inc (PPBI) Prices, Dividends, Splits and Trading Volume"
PSUN,"Pacific Sunwear of California Inc. (PSUN) Prices, Dividends, Splits and Trading Volume"
PCRX,"Pacira Pharmaceuticals Inc. (PCRX) Prices, Dividends, Splits and Trading Volume"
PKG,"Packaging Corp of America (PKG) Prices, Dividends, Splits and Trading Volume"
PACW,"PacWest Bancorp (PACW) Prices, Dividends, Splits and Trading Volume"
PTIE,"Pain Therapeutics (PTIE) Prices, Dividends, Splits and Trading Volume"
PANW,"Palo Alto Networks (PANW) Prices, Dividends, Splits and Trading Volume"
PLMT,"Palmetto Bancshares Inc. (SC) (PLMT) Prices, Dividends, Splits and Trading Volume"
PNRA,"Panera Bread Company (PNRA) Prices, Dividends, Splits and Trading Volume"
P,"Pandora Media (P) Prices, Dividends, Splits and Trading Volume"
PHX,"Panhandle Oil & Gas Inc (PHX) Prices, Dividends, Splits and Trading Volume"
PTRY,"Pantry Inc. (The) (PTRY) Prices, Dividends, Splits and Trading Volume"
PZZA,"Papa Johns International Inc. (PZZA) Prices, Dividends, Splits and Trading Volume"
PZG,"Paramount Gold Nevada Corp (PZG) Prices, Dividends, Splits and Trading Volume"
PRXL,"PAREXEL International Corporation (PRXL) Prices, Dividends, Splits and Trading Volume"
PCYG,"Park City Group Inc  (PCYG) Prices, Dividends, Splits and Trading Volume"
PKE,"Park Electrochemical Corp. (PKE) Prices, Dividends, Splits and Trading Volume"
PRK,"Park National Corp. (Newark OH) (PRK) Prices, Dividends, Splits and Trading Volume"
PSTB,"Park Sterling Corp (PSTB) Prices, Dividends, Splits and Trading Volume"
PKOH,"Park-Ohio Holdings Corp. (PKOH) Prices, Dividends, Splits and Trading Volume"
PKD,"Parker Drilling Co. (PKD) Prices, Dividends, Splits and Trading Volume"
PRKR,"ParkerVision Inc. (PRKR) Prices, Dividends, Splits and Trading Volume"
PRE,"PartnerRe Ltd. (PRE) Prices, Dividends, Splits and Trading Volume"
PATK,"Patrick Industries Inc. (PATK) Prices, Dividends, Splits and Trading Volume"
PATR,"Patriot Transportation Holding, Inc. (PATR) Prices, Dividends, Splits and Trading Volume"
PEGI,"Pattern Energy Group Inc (PEGI) Prices, Dividends, Splits and Trading Volume"
PTEN,"Patterson-UTI Energy Inc. (PTEN) Prices, Dividends, Splits and Trading Volume"
PBF,"PBF Energy Inc (PBF) Prices, Dividends, Splits and Trading Volume"
PCCC,"PC Connection Inc. (PCCC) Prices, Dividends, Splits and Trading Volume"
PCTI,"PC-Tel Inc (PCTI) Prices, Dividends, Splits and Trading Volume"
PDCE,"PDC Energy Inc. (PDCE) Prices, Dividends, Splits and Trading Volume"
PDFS,"PDF Solutions Inc. (PDFS) Prices, Dividends, Splits and Trading Volume"
PDLI,"PDL BioPharma Inc (PDLI) Prices, Dividends, Splits and Trading Volume"
PGC,"Peapack-Gladstone Financial Corp. (PGC) Prices, Dividends, Splits and Trading Volume"
PEGA,"Pegasystems Inc. (PEGA) Prices, Dividends, Splits and Trading Volume"
PCO,"Pendrell Corporation (PCO) Prices, Dividends, Splits and Trading Volume"
PENX,"Penford Corp. (PENX) Prices, Dividends, Splits and Trading Volume"
PENN,"Penn National Gaming Inc. (PENN) Prices, Dividends, Splits and Trading Volume"
PVA,"Penn Virginia Corp. (PVA) Prices, Dividends, Splits and Trading Volume"
PFLT,"PennantPark Floating Rate Capital Ltd. (PFLT) Prices, Dividends, Splits and Trading Volume"
PNNT,"PennantPark Investment Corporation (PNNT) Prices, Dividends, Splits and Trading Volume"
PWOD,"Penns Woods Bancorp Inc. (PWOD) Prices, Dividends, Splits and Trading Volume"
PFSI,"PennyMac Financial Services (PFSI) Prices, Dividends, Splits and Trading Volume"
PAG,"Penske Automotive Group Inc (PAG) Prices, Dividends, Splits and Trading Volume"
PEBO,"Peoples Bancorp Inc. (Marietta OH) (PEBO) Prices, Dividends, Splits and Trading Volume"
PFIS,"Peoples Financial Services Corp (PFIS) Prices, Dividends, Splits and Trading Volume"
PBY,"Pep Boys - Manny Moe & Jack (PBY) Prices, Dividends, Splits and Trading Volume"
PSMI,"Peregrine Semiconductor Corp (PSMI) Prices, Dividends, Splits and Trading Volume"
PPHM,"Peregrine Pharmaceuticals Inc. (PPHM) Prices, Dividends, Splits and Trading Volume"
PRFT,"Perficient Inc. (PRFT) Prices, Dividends, Splits and Trading Volume"
PFMT,"Performant Financial Corporation (PFMT) Prices, Dividends, Splits and Trading Volume"
PSEM,"Pericom Semiconductor Corp. (PSEM) Prices, Dividends, Splits and Trading Volume"
PERI,"Perion Network Ltd. (PERI) Prices, Dividends, Splits and Trading Volume"
PTX,"Pernix Therapeutics Holdings Inc. (PTX) Prices, Dividends, Splits and Trading Volume"
PERY,"Perry Ellis International Inc. (PERY) Prices, Dividends, Splits and Trading Volume"
PETS,"PetMed Express Inc (PETS) Prices, Dividends, Splits and Trading Volume"
PQ,"PetroQuest Energy Inc. (PQ) Prices, Dividends, Splits and Trading Volume"
PGTI,"PGT Inc. (PGTI) Prices, Dividends, Splits and Trading Volume"
PCYC,"Pharmacyclics Inc. (PCYC) Prices, Dividends, Splits and Trading Volume"
PMC,"PharMerica (PMC) Prices, Dividends, Splits and Trading Volume"
PHH,"PHH Corp. (PHH) Prices, Dividends, Splits and Trading Volume"
PHIIK,"PHI Inc. (PHIIK) Prices, Dividends, Splits and Trading Volume"
PNX,"Phoenix Cos. Inc. (PNX) Prices, Dividends, Splits and Trading Volume"
PLAB,"Photronics Inc. (PLAB) Prices, Dividends, Splits and Trading Volume"
PHMD,"PhotoMedex Inc. (PHMD) Prices, Dividends, Splits and Trading Volume"
PICO,"PICO Holdings Inc. (PICO) Prices, Dividends, Splits and Trading Volume"
PNY,"Piedmont Natural Gas Co Inc (PNY) Prices, Dividends, Splits and Trading Volume"
PIR,"Pier 1 Imports Inc (PIR) Prices, Dividends, Splits and Trading Volume"
PIKE,"Pike Corp (PIKE) Prices, Dividends, Splits and Trading Volume"
PPC,"Pilgrims Pride Corp. (PPC) Prices, Dividends, Splits and Trading Volume"
PNK,"Pinnacle Entertainment Inc (PNK) Prices, Dividends, Splits and Trading Volume"
PNFP,"Pinnacle Financial Partners Inc. (PNFP) Prices, Dividends, Splits and Trading Volume"
PF,"Pinnacle Foods Inc. (PF) Prices, Dividends, Splits and Trading Volume"
PES,"Pioneer Energy Services (PES) Prices, Dividends, Splits and Trading Volume"
PJC,"Piper Jaffray Cos. (PJC) Prices, Dividends, Splits and Trading Volume"
PLPM,"Planet Payment Inc. (PLPM) Prices, Dividends, Splits and Trading Volume"
PLT,"Plantronics Inc. (PLT) Prices, Dividends, Splits and Trading Volume"
PTP,"Platinum Underwriters Holdings Ltd. (PTP) Prices, Dividends, Splits and Trading Volume"
PLXS,"Plexus Corp. (PLXS) Prices, Dividends, Splits and Trading Volume"
PLUG,"Plug Power Inc. (PLUG) Prices, Dividends, Splits and Trading Volume"
PLXT,"PLX Technology, Inc. (PLXT) Prices, Dividends, Splits and Trading Volume"
PMCS,"PMC-Sierra Inc. (PMCS) Prices, Dividends, Splits and Trading Volume"
PGEM,"Ply Gem Holdings (PGEM) Prices, Dividends, Splits and Trading Volume"
PMFG,"PMFG Inc. (PMFG) Prices, Dividends, Splits and Trading Volume"
PNM,"PNM Resources Inc (PNM) Prices, Dividends, Splits and Trading Volume"
PII,"Polaris Industries Inc. (PII) Prices, Dividends, Splits and Trading Volume"
PLCM,"Polycom Inc.   (PLCM) Prices, Dividends, Splits and Trading Volume"
POL,"PolyOne Corp. (POL) Prices, Dividends, Splits and Trading Volume"
PPO,"Polypore International Inc (PPO) Prices, Dividends, Splits and Trading Volume"
POOL,"Pool Corp (POOL) Prices, Dividends, Splits and Trading Volume"
PLKI,"Popeyes Louisiana Kitchen Inc (PLKI) Prices, Dividends, Splits and Trading Volume"
BPOP,"Popular Inc. (BPOP) Prices, Dividends, Splits and Trading Volume"
PRAA,"PRA Group Inc (PRAA) Prices, Dividends, Splits and Trading Volume"
POR,"Portland General Electric Co. (POR) Prices, Dividends, Splits and Trading Volume"
PTLA,"Portola Pharmaceuticals Inc. (PTLA) Prices, Dividends, Splits and Trading Volume"
POST,"Post Holdings (POST) Prices, Dividends, Splits and Trading Volume"
PBPB,"Potbelly Corp (PBPB) Prices, Dividends, Splits and Trading Volume"
POWL,"Powell Industries Inc. (POWL) Prices, Dividends, Splits and Trading Volume"
POWI,"Power Integrations Inc. (POWI) Prices, Dividends, Splits and Trading Volume"
PSIX,"Power Solutions International Inc. (PSIX) Prices, Dividends, Splits and Trading Volume"
POWR,"PowerSecure International (POWR) Prices, Dividends, Splits and Trading Volume"
POZN,"Pozen Inc. (POZN) Prices, Dividends, Splits and Trading Volume"
PFBC,"Preferred Bank (Los Angeles CA) (PFBC) Prices, Dividends, Splits and Trading Volume"
PLPC,"Preformed Line Products Co. (PLPC) Prices, Dividends, Splits and Trading Volume"
PGI,"Premiere Global Services Inc (PGI) Prices, Dividends, Splits and Trading Volume"
PBH,"Prestige Brands Holdings Inc. (PBH) Prices, Dividends, Splits and Trading Volume"
PRGX,"PRGX Global Inc. (PRGX) Prices, Dividends, Splits and Trading Volume"
PSMT,"PriceSmart Inc (PSMT) Prices, Dividends, Splits and Trading Volume"
PRI,"Primerica Inc. (PRI) Prices, Dividends, Splits and Trading Volume"
PRIM,"Primoris Services Corp (PRIM) Prices, Dividends, Splits and Trading Volume"
PVTB,"PrivateBancorp Inc. (PVTB) Prices, Dividends, Splits and Trading Volume"
PRA,"ProAssurance Corp. (PRA) Prices, Dividends, Splits and Trading Volume"
PKT,"Procera Networks Inc. (PKT) Prices, Dividends, Splits and Trading Volume"
PFIE,"PROFIRE ENERGY INC (PFIE) Prices, Dividends, Splits and Trading Volume"
PGNX,"Progenics Pharmaceuticals Inc. (PGNX) Prices, Dividends, Splits and Trading Volume"
PRGS,"Progress Software Corporation (PRGS) Prices, Dividends, Splits and Trading Volume"
PFPT,"Proofpoint Inc. (PFPT) Prices, Dividends, Splits and Trading Volume"
PRO,"Pros Holdings Inc. (PRO) Prices, Dividends, Splits and Trading Volume"
PSEC,"Prospect Capital Corporation (PSEC) Prices, Dividends, Splits and Trading Volume"
PB,"Prosperity Bancshares Inc. (PB) Prices, Dividends, Splits and Trading Volume"
PL,"Protective Life Corp. (PL) Prices, Dividends, Splits and Trading Volume"
PRTA,"Prothena Corporation plc (PRTA) Prices, Dividends, Splits and Trading Volume"
PRLB,"Proto Labs Inc (PRLB) Prices, Dividends, Splits and Trading Volume"
PRSC,"Providence Service Corp (PRSC) Prices, Dividends, Splits and Trading Volume"
PROV,"Provident Financial Holdings Inc. (PROV) Prices, Dividends, Splits and Trading Volume"
PFS,"Provident Financial Services Inc (PFS) Prices, Dividends, Splits and Trading Volume"
PTCT,"PTC Therapeutics Inc. (PTCT) Prices, Dividends, Splits and Trading Volume"
PTGI,"PTGi Holding, Inc (PTGI) Prices, Dividends, Splits and Trading Volume"
PBYI,"Puma Biotechnology Inc (PBYI) Prices, Dividends, Splits and Trading Volume"
PCYO,"Pure Cycle Corporation (PCYO) Prices, Dividends, Splits and Trading Volume"
PZN,"Pzena Investment Management Inc (PZN) Prices, Dividends, Splits and Trading Volume"
QADA,"QAD Inc. (QADA) Prices, Dividends, Splits and Trading Volume"
QGEN,"Qiagen N.V. (QGEN) Prices, Dividends, Splits and Trading Volume"
QLIK,"Qlik Technologies Inc. (QLIK) Prices, Dividends, Splits and Trading Volume"
QLGC,"QLogic Corporation (QLGC) Prices, Dividends, Splits and Trading Volume"
QUAD,"Quad/Graphics Inc. (QUAD) Prices, Dividends, Splits and Trading Volume"
KWR,"Quaker Chemical Corp. (KWR) Prices, Dividends, Splits and Trading Volume"
QLTY,"Quality Distribution Inc. (QLTY) Prices, Dividends, Splits and Trading Volume"
QSII,"Quality Systems Inc. (QSII) Prices, Dividends, Splits and Trading Volume"
QLYS,"Qualys Inc. (QLYS) Prices, Dividends, Splits and Trading Volume"
NX,"Quanex Building Products Corp (NX) Prices, Dividends, Splits and Trading Volume"
QTM,"Quantum Corp. (QTM) Prices, Dividends, Splits and Trading Volume"
STR,"SPDR MSCI Europe Consumer Discretionary UCITS ETF (STR) Prices, Dividends, Splits and Trading Volume"
QCOR,"Questcor Pharmaceuticals, Inc. (QCOR) Prices, Dividends, Splits and Trading Volume"
QUIK,"QuickLogic Corporation (QUIK) Prices, Dividends, Splits and Trading Volume"
KWK,"Quicksilver Resources Inc. (KWK) Prices, Dividends, Splits and Trading Volume"
QDEL,"Quidel Corporation (QDEL) Prices, Dividends, Splits and Trading Volume"
ZQK,"Quiksilver Inc. (ZQK) Prices, Dividends, Splits and Trading Volume"
QNST,"QuinStreet Inc. (QNST) Prices, Dividends, Splits and Trading Volume"
Q,"Quintiles Transnational Holdings (Q) Prices, Dividends, Splits and Trading Volume"
RAX,"Rackspace Hosting (RAX) Prices, Dividends, Splits and Trading Volume"
RDN,"Radian Group Inc. (RDN) Prices, Dividends, Splits and Trading Volume"
ROIAK,"Radio One Inc. (ROIAK) Prices, Dividends, Splits and Trading Volume"
RSH,"RadioShack Corp. (RSH) Prices, Dividends, Splits and Trading Volume"
RSYS,"RadiSys Corporation (RSYS) Prices, Dividends, Splits and Trading Volume"
RDNT,"RadNet Inc. (RDNT) Prices, Dividends, Splits and Trading Volume"
RALY,"Rally Software Development Corp (RALY) Prices, Dividends, Splits and Trading Volume"
RMBS,"Rambus Inc. (RMBS) Prices, Dividends, Splits and Trading Volume"
